episode_id,instance_id,seed,deal_rate,normalized_primary,raw_primary,normalized_nash_welfare,usw,esw,nsw,nsw_geomean,gini,dist_to_frontier,dist_to_nbs,dist_to_ks,on_frontier,all_ir,n_ir_violations,n_ir_violation_turns,n_walked,welfare_slope,closing_round,rounds_to_agreement,reached_deadline,rounds_used_turns,deadline_rounds,cost_usd,belief_final_posterior_mass_true_type,belief_final_expected_utility_rmse,belief_final_accept_set_f1,belief_auc_posterior_mass_true_type,belief_auc_expected_utility_rmse,belief_auc_accept_set_f1,belief_n_believers,belief_n_turns,belief_accuracy_mean,belief_accuracy_final
scorable_negotiation-moves_chat-ec237782da,scorable_negotiation-L4-592a4f7b6d,0,1.0,1.0,1.0,0.6991340258371409,241.0,12.0,70958160.0,37.170676827125305,0.34854771784232363,0.0,0.0,0.9272285321848154,1.0,1.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,5.0,4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0
scorable_negotiation-moves_chat-e1f34138cf,scorable_negotiation-L4-592a4f7b6d,1,1.0,0.7067,0.7842,0.6600843280885867,189.0,20.0,53235000.0,35.094531708211356,0.20952380952380953,0.0,0.9272285321848154,0.0,1.0,1.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,5.0,4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0
scorable_negotiation-moves_chat-280b7a800b,scorable_negotiation-L4-592a4f7b6d,2,1.0,0.7067,0.7842,0.6600843280885867,189.0,20.0,53235000.0,35.094531708211356,0.20952380952380953,0.0,0.9272285321848154,0.0,1.0,1.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,5.0,4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0
scorable_negotiation-moves_chat-ff162dcb4a,scorable_negotiation-L4-592a4f7b6d,3,1.0,1.0,1.0,0.6991340258371409,241.0,12.0,70958160.0,37.170676827125305,0.34854771784232363,0.0,0.0,0.9272285321848154,1.0,1.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,5.0,4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0
scorable_negotiation-moves_chat-9f3aa95fa7,scorable_negotiation-L4-592a4f7b6d,4,1.0,1.0,1.0,0.6991340258371409,241.0,12.0,70958160.0,37.170676827125305,0.34854771784232363,0.0,0.0,0.9272285321848154,1.0,1.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,5.0,4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0
scorable_negotiation-moves_chat-cf1d805b0b,scorable_negotiation-L4-b9891ffb3e,0,1.0,1.0,1.0,0.6184826832053296,130.0,5.0,4524000.0,21.434063808101808,0.2276923076923077,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,9.3,5.0,5.0,1.0,25.0,4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,3.0,1.0,1.0
scorable_negotiation-moves_chat-4ecd07dfe6,scorable_negotiation-L4-b9891ffb3e,1,1.0,1.0,1.0,0.6184826832053296,130.0,5.0,4524000.0,21.434063808101808,0.2276923076923077,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,5.0,4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0
scorable_negotiation-moves_chat-61e4f428fe,scorable_negotiation-L4-b9891ffb3e,2,1.0,1.0,1.0,0.6184826832053296,130.0,5.0,4524000.0,21.434063808101808,0.2276923076923077,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,5.0,4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0
scorable_negotiation-moves_chat-44d9445d7e,scorable_negotiation-L4-b9891ffb3e,3,1.0,0.2747,0.7615,0.0,99.0,0.0,0.0,0.0,0.6626262626262627,0.0,1.7742619491518754,1.7742619491518754,1.0,1.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,5.0,4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0
scorable_negotiation-moves_chat-5579d296d2,scorable_negotiation-L4-b9891ffb3e,4,1.0,1.0,1.0,0.6184826832053296,130.0,5.0,4524000.0,21.434063808101808,0.2276923076923077,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,5.0,4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0
