episode_id,instance_id,seed,deal_rate,normalized_primary,raw_primary,normalized_nash_welfare,usw,esw,nsw,nsw_geomean,gini,dist_to_frontier,dist_to_nbs,dist_to_ks,on_frontier,all_ir,n_ir_violations,n_ir_violation_turns,n_walked,welfare_slope,closing_round,rounds_to_agreement,reached_deadline,rounds_used_turns,deadline_rounds,cost_usd,belief_final_posterior_mass_true_type,belief_final_expected_utility_rmse,belief_final_accept_set_f1,belief_auc_posterior_mass_true_type,belief_auc_expected_utility_rmse,belief_auc_accept_set_f1,belief_n_believers,belief_n_turns,belief_accuracy_mean,belief_accuracy_final
scorable_negotiation-moves_chat-0a6a893c8e,scorable_negotiation-L0-5b80bb74c6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.031862745098041476,17.0,nan,1.0,85.0,16,0.0,4.399074356588191e-05,0.2729525696028553,0.1540554724502366,4.577534563522322e-05,0.2726414483168186,0.1538156985681228,5.0,17.0,0.1538156985681228,0.1540554724502366
scorable_negotiation-moves_chat-787976c10d,scorable_negotiation-L0-5b80bb74c6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.2916666666666678,17.0,nan,1.0,85.0,16,0.0,0.00015285617132647546,0.26107530400417034,0.22681113266153347,0.00015386247479159498,0.26088899781762465,0.22521996174856085,5.0,17.0,0.22521996174856085,0.22681113266153347
scorable_negotiation-moves_chat-a6f51dffd8,scorable_negotiation-L0-86d39f433e,0,1.0,0.9514,0.9202,0.48677799341727146,300.0,5.0,105861600.0,40.266853137351006,0.3586666666666667,0.0,0.7398468263537807,0.7398468263537807,1.0,1.0,0.0,0.0,0.0,2.9607843137254983,17.0,17.0,1.0,85.0,16,0.0,0.00021727474057630383,0.27996869739108077,0.16680235346410732,0.00021513840517742517,0.27937232877072676,0.16376077698503083,5.0,17.0,0.16376077698503083,0.16680235346410732
scorable_negotiation-moves_chat-7034c71a18,scorable_negotiation-L0-86d39f433e,1,1.0,0.9514,0.9202,0.48677799341727146,300.0,5.0,105861600.0,40.266853137351006,0.3586666666666667,0.0,0.7398468263537807,0.7398468263537807,1.0,1.0,0.0,0.0,0.0,-1.3700980392156852,17.0,17.0,1.0,85.0,16,0.0,0.0005063666603555752,0.27990651800130817,0.2368974429105118,0.0004927578927458093,0.2793422870302329,0.2224524170060486,5.0,17.0,0.2224524170060486,0.2368974429105118
scorable_negotiation-moves_chat-5f839c810f,scorable_negotiation-L0-86d39f433e,2,1.0,0.9514,0.9202,0.48677799341727146,300.0,5.0,105861600.0,40.266853137351006,0.3586666666666667,0.0,0.7398468263537807,0.7398468263537807,1.0,1.0,0.0,0.0,0.0,-0.6102941176470537,17.0,17.0,1.0,85.0,16,0.0,0.00023415181942213506,0.28371157968278515,0.19174075783212838,0.00023531392670233034,0.28340667462849123,0.1899159845737816,5.0,17.0,0.1899159845737816,0.19174075783212838
scorable_negotiation-moves_chat-7cd09d3188,scorable_negotiation-L0-86d39f433e,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,-3.5563725490196068,17.0,nan,1.0,85.0,16,0.0,8.986755228922848e-05,0.2849702596843159,0.18597330895467543,9.07931939591192e-05,0.2847950834297428,0.1874100823858826,5.0,17.0,0.1874100823858826,0.18597330895467543
scorable_negotiation-moves_chat-04c9aa05c9,scorable_negotiation-L0-86d39f433e,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.3700980392156862,17.0,nan,1.0,85.0,16,0.0,0.0002791208246442168,0.2715472429799709,0.22262171514715456,0.0002697119120219817,0.27124700411683456,0.2184158512651965,5.0,17.0,0.2184158512651965,0.22262171514715456
scorable_negotiation-moves_chat-4e63dc44e5,scorable_negotiation-L0-db777d04d1,0,1.0,0.8758,0.8775,0.5171268000207477,265.0,32.0,333206016.0,50.645698679155124,0.16452830188679246,0.0,0.4824265619930313,0.5880033075856701,1.0,1.0,0.0,0.0,0.0,-0.4656862745097946,17.0,17.0,1.0,85.0,16,0.0,7.64003249327743e-05,0.2502290491856155,0.1639376740201328,8.194818268029759e-05,0.2496890241537629,0.16636555155671803,5.0,17.0,0.16636555155671803,0.1639376740201328
scorable_negotiation-moves_chat-521821298e,scorable_negotiation-L0-db777d04d1,1,1.0,0.8227,0.8642,0.45476080964166143,261.0,19.0,175243840.0,44.53777861691979,0.2973180076628352,0.0,0.7445772217166324,0.5510706199653022,1.0,1.0,0.0,0.0,0.0,0.03431372549019895,17.0,17.0,1.0,85.0,16,0.0,0.00011056231876916741,0.2503356438924856,0.17355419180361972,0.00011422976128187023,0.25000289112240237,0.17267639135213136,5.0,17.0,0.17267639135213136,0.17355419180361972
scorable_negotiation-moves_chat-d608491b16,scorable_negotiation-L0-db777d04d1,2,1.0,0.9703,0.9901,0.5315015589538523,299.0,27.0,382164480.0,52.05351531036106,0.27157190635451506,0.0,0.48440525356189873,0.5521203968171541,1.0,1.0,0.0,0.0,0.0,0.03921568627450473,17.0,17.0,1.0,85.0,16,0.0,0.00010013740706005917,0.2529490339446022,0.16104896580835795,0.00010312131183368782,0.2527202036709958,0.16037159833927225,5.0,17.0,0.16037159833927225,0.16104896580835795
