arm,below_threshold_accept,below_threshold_episode,cell_id,cost_usd,deal_rate,difficulty_scalar,difficulty_tags,dist_to_ks,dist_to_nbs,episode_seed,expired_rate,final_is_seeded,gini,immediate_accept,instance_feasible_all_ir,instance_id,instance_ir_margin,instance_n_deals,instance_n_ir_deals,ir_margin_of_no_deal,ir_rate,justified_walk,logical_table,max_share,missed_deal,n_distinct_openers,n_turns,normalized_gini,normalized_nash_welfare,normalized_nash_welfare_conditional,normalized_primary,protocol_variant,seed_accept_fraction,seeded_kind,seeded_min_z,seeded_normalized_score,seeded_offer,seeded_offer_id,seeded_z_sum,time_to_acceptance,treated_seat,turns_to_close,walked_rate,worst_off,worst_off_share,z_parties
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.638165,medium;small-frontier,0.7719960599886969,0.7719960599886969,1,0.0,1.0,0.4307692307692308,1.0,True,scorable_negotiation-L2-103cef6017,0.2692307692307692,256,15,nan,1.0,nan,all_rational,0.5036665196462625,nan,nan,5,0.3895706475349755,0.30226268094251374,0.30226268094251374,0.5846,vote,1.0,placebo,0.076087,0.58458,placebo,P1,1.385793,5,,5.0,0.0,0.1076923076923077,0.05424100980805905,0.2692307692;1;0.1076923077;0.2297297297;0.3787878788
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.63001,medium;small-frontier,0.3429742806205167,0.3429742806205167,3,0.0,1.0,0.22465753424657534,1.0,True,scorable_negotiation-L2-df1e479b72,0.43103448275862066,256,21,nan,1.0,nan,all_rational,0.3957745938778435,nan,nan,5,0.2270933783268312,0.4602072624382851,0.4602072624382851,0.7161,vote,1.0,placebo,0.253165,0.716128,placebo,P1,1.726502,5,,5.0,0.0,0.3333333333333333,0.13192486462594782,0.4489795918;0.347826087;0.3333333333;1;0.3965517241
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.642993,large-frontier;medium,0.9137555752133777,0.9137555752133777,4,0.0,1.0,0.6565217391304348,1.0,True,scorable_negotiation-L2-adac68f4ac,0.4666666666666667,256,17,nan,1.0,nan,all_rational,0.4947709473643849,nan,nan,5,0.5925173263293104,0.0,0.0,0.4752,vote,1.0,placebo,0.0,0.475165,placebo,P1,1.025508,5,,5.0,0.0,0.0,0.0,0.8157894737;0;0;0.8108108108;0.02222222222
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.642993,large-frontier;medium,0.364266935728595,0.364266935728595,1,0.0,1.0,0.28029197080291973,1.0,True,scorable_negotiation-L2-adac68f4ac,0.4666666666666667,256,17,nan,1.0,nan,all_rational,0.28737598357851524,nan,nan,5,0.18638385220663706,0.49133366704830367,0.49133366704830367,0.7521,vote,1.0,placebo,0.2,0.752054,placebo,P1,1.623094,5,,5.0,0.0,0.24324324324324326,0.09237085186452276,0.5;0.4666666667;0.7567567568;0.2432432432;0.6666666667
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.63001,medium;small-frontier,0.5335080191268732,0.5335080191268732,2,0.0,1.0,0.4619718309859155,1.0,True,scorable_negotiation-L2-df1e479b72,0.43103448275862066,256,21,nan,1.0,nan,all_rational,0.33263825390282026,nan,nan,5,0.32723422424369586,0.3156091971801974,0.3156091971801974,0.6243,vote,1.0,placebo,0.052632,0.624289,placebo,P1,1.505089,5,,5.0,0.0,0.08163265306122448,0.03932669011658958,0.08163265306;0.4565217391;0.1833333333;0.6904761905;0.6637931034
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,0.46297230348427915,0.46297230348427915,2,0.0,1.0,0.2222222222222222,1.0,True,scorable_negotiation-L2-0aa50f7b83,0.46875,256,14,nan,1.0,nan,all_rational,0.40715306169045085,nan,nan,5,0.31727103371601156,0.41091989655396616,0.41091989655396616,0.6006,vote,1.0,placebo,0.139785,0.600625,placebo,P1,1.436303,5,,5.0,0.0,0.17567567567567569,0.07152688921589001,0.1756756757;1;0.5555555556;0.256097561;0.46875
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.638165,medium;small-frontier,0.6449597232667258,0.6449597232667258,2,0.0,1.0,0.4533333333333333,1.0,True,scorable_negotiation-L2-103cef6017,0.2692307692307692,256,15,nan,1.0,nan,all_rational,0.4410612367387088,nan,nan,5,0.4157885084555493,0.30530961733224143,0.30530961733224143,0.6616,vote,1.0,placebo,0.045977,0.66158,placebo,P1,1.568327,5,,5.0,0.0,0.06060606060606061,0.02673098404477023,0.2692307692;1;0.7076923077;0.2297297297;0.06060606061
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,0.48921081155464774,0.48921081155464774,2,0.0,1.0,0.33153153153153153,1.0,True,scorable_negotiation-L2-1fc37540c8,0.3103448275862069,256,17,nan,1.0,nan,all_rational,0.4153655238596557,nan,nan,5,0.4064888899810333,0.0,0.0,0.5374,vote,1.0,placebo,0.0,0.537436,placebo,P1,1.156457,5,,5.0,0.0,0.0,0.0,0.225;0.5540540541;0;0.7368421053;0.2580645161
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.642993,large-frontier;medium,0.364266935728595,0.364266935728595,2,0.0,1.0,0.28029197080291973,1.0,True,scorable_negotiation-L2-adac68f4ac,0.4666666666666667,256,17,nan,1.0,nan,all_rational,0.28737598357851524,nan,nan,5,0.18638385220663706,0.49133366704830367,0.49133366704830367,0.7521,vote,1.0,placebo,0.2,0.752054,placebo,P1,1.623094,5,,5.0,0.0,0.24324324324324326,0.09237085186452276,0.5;0.4666666667;0.7567567568;0.2432432432;0.6666666667
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,0.6255700920828654,0.6255700920828654,3,0.0,1.0,0.2682080924855491,1.0,True,scorable_negotiation-L2-0aa50f7b83,0.46875,256,14,nan,1.0,nan,all_rational,0.3244436152682831,nan,nan,5,0.2302983887694343,0.5552364981257403,0.5552364981257403,0.8216,vote,1.0,placebo,0.134328,0.821616,placebo,P1,1.964767,5,,5.0,0.0,0.23684210526315788,0.0768419088793302,0.7297297297;0.2368421053;0.4814814815;0.6341463415;1
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.638165,medium;small-frontier,0.8722462471016845,0.8722462471016845,3,0.0,1.0,0.288,1.0,True,scorable_negotiation-L2-103cef6017,0.2692307692307692,256,15,nan,1.0,nan,all_rational,0.4618618491417195,nan,nan,5,0.4152446708248176,0.0,0.0,0.589,vote,1.0,placebo,0.0,0.589005,placebo,P1,1.396282,5,,5.0,0.0,0.0,0.0,1;0.5245901639;0.2769230769;0;0.3636363636
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,0.7243709137131074,0.7243709137131074,0,0.0,1.0,0.33176470588235296,1.0,True,scorable_negotiation-L2-1fc37540c8,0.3103448275862069,256,17,nan,1.0,nan,all_rational,0.34311179289018773,nan,nan,5,0.30175779258921254,0.4864372656929292,0.4864372656929292,0.8878,vote,1.0,placebo,0.149254,0.887831,placebo,P1,1.910438,5,,5.0,0.0,0.2631578947368421,0.09029257707636519,0.275;1;1;0.2631578947;0.376344086
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.638165,medium;small-frontier,0.5250781985415485,0.5250781985415485,0,0.0,1.0,0.336986301369863,1.0,True,scorable_negotiation-L2-103cef6017,0.2692307692307692,256,15,nan,1.0,nan,all_rational,0.299353517167437,nan,nan,5,0.2926919493422656,0.3474001415586916,0.3474001415586916,0.7092,vote,1.0,placebo,0.045977,0.709235,placebo,P1,1.681297,5,,5.0,0.0,0.06060606060606061,0.025636335462296978,0.2692307692;0.7049180328;0.7076923077;0.6216216216;0.06060606061
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,0.26898412524484056,0.26898412524484056,1,0.0,1.0,0.2970059880239521,1.0,True,scorable_negotiation-L2-1fc37540c8,0.3103448275862069,256,17,nan,1.0,nan,all_rational,0.3042864059318605,nan,nan,5,0.24849121656767278,0.0,0.0,0.7428,vote,1.0,placebo,0.0,0.742815,placebo,P1,1.59839,5,,5.0,0.0,0.0,0.0,0.55;0.5540540541;0;0.7368421053;0.5806451613
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.699699,hard;high-conflict;pivotal-seat,0.9785814714132118,0.9785814714132118,1,0.0,1.0,0.5333333333333333,1.0,True,scorable_negotiation-L3-9a673abad3,0.08620689655172414,256,9,nan,1.0,nan,all_rational,0.4423328964613368,nan,nan,5,0.5176933158584535,0.0,0.0,0.7641,vote,1.0,placebo,0.0,0.764132,placebo,P1,1.613548,5,,5.0,0.0,0.0,0.0,0.1866666667;0.07407407407;0;1;1
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.684076,hard;pivotal-seat,0.9199649124493648,0.9199649124493648,0,0.0,1.0,0.3927272727272727,1.0,True,scorable_negotiation-L3-46e1252af7,0.49230769230769234,256,8,nan,1.0,nan,all_rational,0.4357155935851803,nan,nan,5,0.4613293199773132,0.0,0.0,0.203,vote,1.0,placebo,0.0,0.202973,placebo,P1,0.595884,5,,5.0,0.0,0.0,0.0,0.04615384615;0.2405063291;0.3783783784;0.5135135135;0
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.684076,hard;pivotal-seat,0.3535662743092247,0.3535662743092247,4,0.0,1.0,0.1669064748201439,1.0,True,scorable_negotiation-L3-46e1252af7,0.49230769230769234,256,8,nan,1.0,nan,all_rational,0.3585243520537607,nan,nan,5,0.25923888035559334,0.49805245656218705,0.49805245656218705,0.6768,vote,1.0,placebo,0.095745,0.67679,placebo,P1,1.986903,5,,5.0,0.0,0.24324324324324326,0.0872086261752391,0.4923076923;0.3797468354;0.2432432432;1;0.6739130435
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.684076,hard;pivotal-seat,0.3915573907087624,0.3915573907087624,3,0.0,1.0,0.15319148936170213,1.0,True,scorable_negotiation-L3-46e1252af7,0.49230769230769234,256,8,nan,1.0,nan,all_rational,0.3517083515748276,nan,nan,5,0.2391014122186294,0.5184479023699222,0.5184479023699222,0.6617,vote,1.0,placebo,0.144737,0.661723,placebo,P1,1.94267,5,,5.0,0.0,0.2972972972972973,0.1045619423600839,0.4923076923;0.3797468354;1;0.2972972973;0.6739130435
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.689368,hard;pivotal-seat,0.6283897756239305,0.6283897756239305,3,0.0,1.0,0.23333333333333334,1.0,True,scorable_negotiation-L3-9a1b1c0960,0.18421052631578946,256,8,nan,1.0,nan,all_rational,0.31096385059543225,nan,nan,5,0.2308327658462425,0.5473985264460587,0.5473985264460587,0.8658,vote,1.0,placebo,0.081081,0.865783,placebo,P1,2.129905,5,,5.0,0.0,0.15384615384615385,0.04784059239929727,0.7543859649;1;0.1538461538;0.7166666667;0.5909090909
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.699699,hard;high-conflict;pivotal-seat,0.8347904756731781,0.8347904756731781,0,0.0,1.0,0.47374301675977654,1.0,True,scorable_negotiation-L3-9a673abad3,0.08620689655172414,256,9,nan,1.0,nan,all_rational,0.3664014974262985,nan,nan,5,0.42882545624707535,0.0,0.0,0.8846,vote,1.0,placebo,0.0,0.88458,placebo,P1,1.867888,5,,5.0,0.0,0.0,0.0,1;0.07407407407;0;0.6551724138;1
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.699699,hard;high-conflict;pivotal-seat,0.8347904756731781,0.8347904756731781,3,0.0,1.0,0.47374301675977654,1.0,True,scorable_negotiation-L3-9a673abad3,0.08620689655172414,256,9,nan,1.0,nan,all_rational,0.3664014974262985,nan,nan,5,0.42882545624707535,0.0,0.0,0.8846,vote,1.0,placebo,0.0,0.88458,placebo,P1,1.867888,5,,5.0,0.0,0.0,0.0,1;0.07407407407;0;0.6551724138;1
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.651538,medium;small-frontier,0.9538396206949878,0.9538396206949878,1,0.0,1.0,0.37083333333333335,1.0,True,scorable_negotiation-L3-a8641f6c33,0.43333333333333335,256,8,nan,1.0,nan,all_rational,0.3529094266082135,nan,nan,5,0.27213755705779774,0.3557718682521823,0.3557718682521823,0.5354,vote,1.0,placebo,0.067308,0.535438,placebo,P1,1.766559,5,,5.0,0.0,0.11864406779661017,0.05694402951373208,0.5;0.7352941176;0.1186440678;0.3157894737;0.4137931034
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.651538,medium;small-frontier,0.9538396206949878,0.9538396206949878,0,0.0,1.0,0.37083333333333335,1.0,True,scorable_negotiation-L3-a8641f6c33,0.43333333333333335,256,8,nan,1.0,nan,all_rational,0.3529094266082135,nan,nan,5,0.27213755705779774,0.3557718682521823,0.3557718682521823,0.5354,vote,1.0,placebo,0.067308,0.535438,placebo,P1,1.766559,5,,5.0,0.0,0.11864406779661017,0.05694402951373208,0.5;0.7352941176;0.1186440678;0.3157894737;0.4137931034
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.7161,hard;no-clear-win-win;pivotal-seat,0.49557000468410317,0.49557000468410317,3,0.0,1.0,0.4098360655737705,1.0,True,scorable_negotiation-L3-d9a0ef3c04,0.651685393258427,256,5,nan,1.0,nan,all_rational,0.2860674990728149,nan,nan,5,0.2645568055383855,0.5664923934578807,0.5664923934578807,0.6899,vote,1.0,placebo,0.086957,0.689906,placebo,P1,1.524916,5,,5.0,0.0,0.19230769230769232,0.05501298059092596,1;1;1;0.1923076923;0.3033707865
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.651538,medium;small-frontier,0.9400321468599352,0.9400321468599352,2,0.0,1.0,0.2309278350515464,1.0,True,scorable_negotiation-L3-a8641f6c33,0.43333333333333335,256,8,nan,1.0,nan,all_rational,0.2669411419080863,nan,nan,5,0.12377687878568176,0.4214014515776492,0.4214014515776492,0.4982,vote,1.0,placebo,0.234375,0.498237,placebo,P1,1.643822,5,,5.0,0.0,0.3157894736842105,0.14628043999297607,0.5;0.3529411765;0.5762711864;0.3157894737;0.4137931034
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.699699,hard;high-conflict;pivotal-seat,1.0201101588063086,1.0201101588063086,2,0.0,1.0,0.6666666666666666,1.0,True,scorable_negotiation-L3-9a673abad3,0.08620689655172414,256,9,nan,1.0,nan,all_rational,0.7089508694130003,nan,nan,5,0.6348465398529584,0.0,0.0,0.1281,vote,1.0,placebo,0.0,0.128085,placebo,P1,0.270466,5,,5.0,0.0,0.0,0.0,0.05333333333;0.07407407407;0;0.3103448276;0
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.651538,medium;small-frontier,0.0,0.0,3,0.0,1.0,0.16855345911949685,1.0,True,scorable_negotiation-L3-a8641f6c33,0.43333333333333335,256,8,nan,1.0,nan,all_rational,0.27187957424508014,nan,nan,5,0.16483365560113486,0.699813695624205,0.699813695624205,0.9628,vote,1.0,placebo,0.203125,0.962799,placebo,P1,3.176541,5,,5.0,0.0,0.43333333333333335,0.11781448217286807,0.4333333333;0.6176470588;0.6271186441;1;1
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.689368,hard;pivotal-seat,1.0380919200704084,1.0380919200704084,2,0.0,1.0,0.5224489795918368,1.0,True,scorable_negotiation-L3-9a1b1c0960,0.18421052631578946,256,8,nan,1.0,nan,all_rational,0.5554779420533806,nan,nan,5,0.4716989747067062,0.23678154392018766,0.23678154392018766,0.5486,vote,1.0,placebo,0.039604,0.548615,placebo,P1,1.349643,5,,5.0,0.0,0.10256410256410256,0.05697209662085955,1;0.1052631579;0.1025641026;0.4333333333;0.1590909091
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.7161,hard;no-clear-win-win;pivotal-seat,0.3866789581820089,0.3866789581820089,1,0.0,1.0,0.41414141414141414,1.0,True,scorable_negotiation-L3-d9a0ef3c04,0.651685393258427,256,5,nan,1.0,nan,all_rational,0.22413793103448276,nan,nan,5,0.09655172413793103,0.8567252750493096,0.8567252750493096,0.9965,vote,1.0,placebo,0.086957,0.996533,placebo,P1,2.20266,5,,5.0,0.0,0.46153846153846156,0.10344827586206896,1;1;1;0.4615384615;1
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.7161,hard;no-clear-win-win;pivotal-seat,0.49557000468410317,0.49557000468410317,4,0.0,1.0,0.4098360655737705,1.0,True,scorable_negotiation-L3-d9a0ef3c04,0.651685393258427,256,5,nan,1.0,nan,all_rational,0.2860674990728149,nan,nan,5,0.2645568055383855,0.5664923934578807,0.5664923934578807,0.6899,vote,1.0,placebo,0.086957,0.689906,placebo,P1,1.524916,5,,5.0,0.0,0.19230769230769232,0.05501298059092596,1;1;1;0.1923076923;0.3033707865
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.651538,medium;small-frontier,1.2043493876996223,1.2043493876996223,4,0.0,1.0,0.41333333333333333,1.0,True,scorable_negotiation-L3-a8641f6c33,0.43333333333333335,256,8,nan,1.0,nan,all_rational,0.33855122040025176,nan,nan,5,0.27198784557018113,0.3043654544824723,0.3043654544824723,0.4122,vote,1.0,placebo,0.131579,0.412229,placebo,P1,1.360059,5,,5.0,0.0,0.13157894736842105,0.07388152434922053,0.4333333333;0.6029411765;0.4406779661;0.1315789474;0.1724137931
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.7161,hard;no-clear-win-win;pivotal-seat,0.5972442889251542,0.5972442889251542,2,0.0,1.0,0.48947368421052634,1.0,True,scorable_negotiation-L3-d9a0ef3c04,0.651685393258427,256,5,nan,1.0,nan,all_rational,0.27468123861566485,nan,nan,5,0.23810564663023678,0.6125032566348922,0.6125032566348922,0.783,vote,1.0,placebo,0.086957,0.783014,placebo,P1,1.730713,5,,5.0,0.0,0.19230769230769232,0.052823315118397086,0.4482758621;1;1;0.1923076923;1
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.684076,hard;pivotal-seat,0.3915573907087624,0.3915573907087624,2,0.0,1.0,0.15319148936170213,1.0,True,scorable_negotiation-L3-46e1252af7,0.49230769230769234,256,8,nan,1.0,nan,all_rational,0.3517083515748276,nan,nan,5,0.2391014122186294,0.5184479023699222,0.5184479023699222,0.6617,vote,1.0,placebo,0.144737,0.661723,placebo,P1,1.94267,5,,5.0,0.0,0.2972972972972973,0.1045619423600839,0.4923076923;0.3797468354;1;0.2972972973;0.6739130435
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.689368,hard;pivotal-seat,0.531682611776159,0.531682611776159,1,0.0,1.0,0.2318471337579618,1.0,True,scorable_negotiation-L3-9a1b1c0960,0.18421052631578946,256,8,nan,1.0,nan,all_rational,0.3105728508804517,nan,nan,5,0.22953661738118233,0.550249714729916,0.550249714729916,0.9183,vote,1.0,placebo,0.059406,0.918267,placebo,P1,2.259019,5,,5.0,0.0,0.15789473684210525,0.04903781856007132,0.7543859649;0.1578947368;1;0.7166666667;0.5909090909
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.684076,hard;pivotal-seat,0.3915573907087624,0.3915573907087624,1,0.0,1.0,0.15319148936170213,1.0,True,scorable_negotiation-L3-46e1252af7,0.49230769230769234,256,8,nan,1.0,nan,all_rational,0.3517083515748276,nan,nan,5,0.2391014122186294,0.5184479023699222,0.5184479023699222,0.6617,vote,1.0,placebo,0.144737,0.661723,placebo,P1,1.94267,5,,5.0,0.0,0.2972972972972973,0.1045619423600839,0.4923076923;0.3797468354;1;0.2972972973;0.6739130435
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.689368,hard;pivotal-seat,0.45115374047272744,0.45115374047272744,4,0.0,1.0,0.3392857142857143,1.0,True,scorable_negotiation-L3-9a1b1c0960,0.18421052631578946,256,8,nan,1.0,nan,all_rational,0.4126639378498037,nan,nan,5,0.35496895274691614,0.3777327073259412,0.3777327073259412,0.7411,vote,1.0,placebo,0.069307,0.741084,placebo,P1,1.823134,5,,5.0,0.0,0.14035087719298245,0.05791774566313034,0.1403508772;0.1842105263;0.6153846154;0.4833333333;1
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.689368,hard;pivotal-seat,0.7764926386381047,0.7764926386381047,0,0.0,1.0,0.3,1.0,True,scorable_negotiation-L3-9a1b1c0960,0.18421052631578946,256,8,nan,1.0,nan,all_rational,0.42905193786616275,nan,nan,5,0.3575232791337899,0.37088308532238895,0.37088308532238895,0.6069,vote,1.0,placebo,0.081081,0.606867,placebo,P1,1.492948,5,,5.0,0.0,0.15384615384615385,0.06600799044094813,0.3859649123;1;0.1538461538;0.2;0.5909090909
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.699699,hard;high-conflict;pivotal-seat,0.8347904756731781,0.8347904756731781,4,0.0,1.0,0.47374301675977654,1.0,True,scorable_negotiation-L3-9a673abad3,0.08620689655172414,256,9,nan,1.0,nan,all_rational,0.3664014974262985,nan,nan,5,0.42882545624707535,0.0,0.0,0.8846,vote,1.0,placebo,0.0,0.88458,placebo,P1,1.867888,5,,5.0,0.0,0.0,0.0,1;0.07407407407;0;0.6551724138;1
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.7161,hard;no-clear-win-win;pivotal-seat,0.3610054205680114,0.3610054205680114,0,0.0,1.0,0.3302013422818792,1.0,True,scorable_negotiation-L3-d9a0ef3c04,0.651685393258427,256,5,nan,1.0,nan,all_rational,0.2610468169529107,nan,nan,5,0.1515912317896252,0.7342986315681899,0.7342986315681899,0.7865,vote,1.0,placebo,0.086957,0.78648,placebo,P1,1.738375,5,,5.0,0.0,0.4482758620689655,0.1170209869099255,0.4482758621;1;1;0.7307692308;0.6516853933
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.672467,medium;small-frontier,0.7007538705288381,0.7007538705288381,3,0.0,1.0,0.3346938775510204,1.0,True,scorable_negotiation-L4-d49e5fe070,0.36,256,5,nan,1.0,nan,all_rational,0.2768166089965398,nan,nan,5,0.2643598615916955,0.0,0.0,0.9816,vote,1.0,placebo,0.0,0.981597,placebo,P1,2.388204,5,,5.0,0.0,0.0,0.0,1;1;0;1;0.6125
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,0.34293109728417764,1.560565338842529,0,0.0,1.0,0.6723404255319149,1.0,True,scorable_negotiation-L4-faf2ca7d47,0.0,256,5,nan,1.0,nan,all_rational,0.3555304740406321,nan,nan,5,0.41851015801354396,0.0,0.0,0.6768,vote,1.0,placebo,0.0,0.676812,placebo,P1,0.995508,5,,5.0,0.0,0.0,0.0,1;0.05714285714;0.7555555556;0;1
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.706191,hard;no-clear-win-win;pivotal-seat,0.8484922026580065,1.2307185600432176,4,0.0,1.0,0.5741176470588235,1.0,True,scorable_negotiation-L4-712ba36a4f,0.0,256,4,nan,1.0,nan,all_rational,0.57890625,nan,nan,5,0.57078125,0.0,0.0,0.4873,vote,1.0,placebo,0.0,0.487299,placebo,P1,1.087007,5,,5.0,0.0,0.0,0.0,0;1;0.1923076923;0.5;0.0350877193
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.672467,medium;small-frontier,0.40431741942406685,0.40431741942406685,0,0.0,1.0,0.4575757575757576,1.0,True,scorable_negotiation-L4-d49e5fe070,0.36,256,5,nan,1.0,nan,all_rational,0.35257415693080546,nan,nan,5,0.29363655615863005,0.0,0.0,0.6437,vote,1.0,placebo,0.0,0.643683,placebo,P1,1.566068,5,,5.0,0.0,0.0,0.0,0.4925373134;0.5090909091;0.4444444444;0;0.7875
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,0.6448855495781002,1.6670137467555703,3,0.0,1.0,0.44819277108433736,1.0,True,scorable_negotiation-L4-faf2ca7d47,0.0,256,5,nan,1.0,nan,all_rational,0.30612244897959184,nan,nan,5,0.3346938775510204,0.0,0.0,0.8196,vote,1.0,placebo,0.0,0.819567,placebo,P1,1.205483,5,,5.0,0.0,0.0,0.0,1;1;0.2666666667;0;1
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.706191,hard;no-clear-win-win;pivotal-seat,0.8484922026580065,1.2307185600432176,1,0.0,1.0,0.5741176470588235,1.0,True,scorable_negotiation-L4-712ba36a4f,0.0,256,4,nan,1.0,nan,all_rational,0.57890625,nan,nan,5,0.57078125,0.0,0.0,0.4873,vote,1.0,placebo,0.0,0.487299,placebo,P1,1.087007,5,,5.0,0.0,0.0,0.0,0;1;0.1923076923;0.5;0.0350877193
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,0.7568524893560296,0.7568524893560296,4,0.0,1.0,0.535632183908046,1.0,True,scorable_negotiation-L4-8a29217702,0.49122807017543857,256,4,nan,1.0,nan,all_rational,0.3695431472081218,nan,nan,5,0.3853807106598985,0.36929015088966666,0.36929015088966666,0.9907,vote,1.0,placebo,0.025316,0.990721,placebo,P1,2.239963,5,,5.0,0.0,0.07142857142857142,0.026395939086294413,0.3846153846;0.25;1;1;0.07142857143
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,0.3385519261397128,1.708505588742708,4,0.0,1.0,0.651685393258427,1.0,True,scorable_negotiation-L4-faf2ca7d47,0.0,256,5,nan,1.0,nan,all_rational,0.40220951535002497,nan,nan,5,0.3942041858657636,0.0,0.0,0.6751,vote,1.0,placebo,0.0,0.675113,placebo,P1,0.993008,5,,5.0,0.0,0.0,0.0,0.2608695652;0.5142857143;0.7111111111;0;1
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,0.6448855495781002,1.6670137467555703,1,0.0,1.0,0.44819277108433736,1.0,True,scorable_negotiation-L4-faf2ca7d47,0.0,256,5,nan,1.0,nan,all_rational,0.30612244897959184,nan,nan,5,0.3346938775510204,0.0,0.0,0.8196,vote,1.0,placebo,0.0,0.819567,placebo,P1,1.205483,5,,5.0,0.0,0.0,0.0,1;1;0.2666666667;0;1
all_rational__placebo_vote,0.0,0.0,all_rational__placebo_vote,0.0,1.0,0.672467,medium;small-frontier,0.6433851748544411,0.6433851748544411,2,0.0,1.0,0.4453900709219858,1.0,True,scorable_negotiation-L4-d49e5fe070,0.36,256,5,nan,1.0,nan,all_rational,0.451490085749423,nan,nan,5,0.45735945686416557,0.0,0.0,0.6792,vote,1.0,placebo,0.0,0.67915,placebo,P1,1.652358,5,,5.0,0.0,0.0,0.0,0.5223880597;1;0;0.08;0.6125
